Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2455	0.0338	55.7250	75.6000	
0.2455	0.0338	55.8750	75.5750	
0.2455	0.0338	55.5500	75.5500	
0.2455	0.0338	55.5250	75.6000	
0.2455	0.0338	55.5500	75.6000	
0.2455	0.0338	55.8250	75.6000	
0.2455	0.0338	55.9250	75.5750	
0.2455	0.0338	55.7750	75.5750	
0.2455	0.0338	55.7000	75.5750	
0.2455	0.0338	55.7000	75.6000	
0.2455	0.0338	55.7000	75.5750	
0.2455	0.0338	55.5750	75.5750	
0.2455	0.0338	55.7000	75.6000	
0.2455	0.0338	55.7500	75.5500	
0.2455	0.0338	55.6500	75.5250	
0.2455	0.0338	55.6500	75.5500	
0.2455	0.0338	55.6750	75.5500	
0.2455	0.0338	55.7250	75.5500	
0.2455	0.0338	55.6000	75.5500	
0.2455	0.0338	55.7500	75.5750	
0.2455	0.0338	55.6250	75.6000	
0.2455	0.0338	55.7750	75.5500	
0.2455	0.0337	55.7250	75.6000	
0.2455	0.0337	55.7750	75.6000	
0.2455	0.0337	55.7750	75.5750	
0.2455	0.0337	55.8000	75.5750	
0.2455	0.0337	55.6000	75.5750	
0.2455	0.0337	55.8000	75.5500	
0.2455	0.0337	55.6250	75.5500	
0.2455	0.0337	55.6750	75.5500	
0.2455	0.0337	55.5500	75.5500	
0.2455	0.0337	55.6500	75.5750	
0.2455	0.0337	55.6250	75.5750	
0.2455	0.0337	55.6500	75.5750	
0.2455	0.0337	55.5500	75.5750	
0.2455	0.0337	55.7500	75.5750	
0.2455	0.0337	55.6000	75.6000	
0.2455	0.0337	55.6250	75.5500	
0.2455	0.0337	55.7250	75.5500	
0.2455	0.0337	55.6500	75.5500	
0.2455	0.0337	55.7500	75.5500	
0.2455	0.0337	55.8000	75.5750	
0.2455	0.0337	55.6250	75.5750	
0.2455	0.0337	55.6750	75.5500	
0.2455	0.0337	55.6750	75.5500	
0.2455	0.0337	55.8500	75.5750	
0.2455	0.0337	55.8250	75.5750	
0.2455	0.0337	55.6500	75.5500	
0.2455	0.0337	55.7000	75.5500	
0.2455	0.0337	55.6000	75.5250	
0.2455	0.0337	55.5750	75.5750	
0.2455	0.0337	55.6500	75.4750	
0.2455	0.0337	55.7250	75.5250	
0.2455	0.0337	55.6000	75.5250	
0.2455	0.0337	55.5500	75.5750	
0.2455	0.0337	55.6750	75.5500	
0.2455	0.0337	55.7500	75.5750	
0.2455	0.0337	55.7000	75.5500	
0.2455	0.0337	55.6750	75.4750	
0.2455	0.0337	55.7500	75.5000	
0.2455	0.0337	55.6750	75.5750	
0.2455	0.0337	55.8000	75.5500	
0.2455	0.0337	55.6500	75.4750	
0.2455	0.0337	55.6000	75.5250	
0.2455	0.0337	55.7500	75.5750	
0.2455	0.0337	55.6250	75.5250	
0.2455	0.0337	55.6000	75.4750	
0.2455	0.0337	55.7000	75.5250	
0.2454	0.0337	55.7000	75.5500	
0.2454	0.0337	55.6250	75.5750	
0.2455	0.0337	55.7000	75.5750	
0.2454	0.0337	55.5750	75.5000	
0.2454	0.0337	55.7250	75.5250	
0.2455	0.0337	55.6250	75.5500	
0.2454	0.0337	55.7250	75.4000	
0.2454	0.0337	55.7500	75.5000	
0.2455	0.0337	55.7000	75.5750	
0.2455	0.0337	55.5250	75.4750	
0.2454	0.0337	55.7500	75.4250	
0.2454	0.0337	55.7500	75.5500	
0.2454	0.0337	55.7250	75.4000	
